y,x_0
-1.121878539205144847e+02,4.963313087596787909e+01
2.819492255328238528e+01,-4.391120158711896693e+01
1.748165065077414226e+01,5.785586569029769066e+01
5.999814720669484558e+01,-7.935479868447160356e+01
1.092363760956515648e+02,-1.042129476481896688e+01
-1.185101994307318307e+02,8.171910061861910890e+01
3.855228997344730146e+01,-4.127717032526410179e+01
-1.199553884822945662e+02,-4.244493228273024954e+01
2.146179121337647899e+01,-7.399428557634446690e+01
5.701954276283116485e+01,-9.612660842594058863e+01
-3.219672290981694829e+00,3.576710658797819065e+01
1.462996412512729023e+02,-5.767437679998819533e+01
3.680844101606967911e+01,-4.689066812555475394e+01
8.443642885783637553e+01,-1.685368143932336693e+00
1.096259151119081992e+02,-8.932749097658393111e+01
4.268375943486923063e+01,1.482352109840260823e+01
2.646110715289647430e+01,-7.065428501883796741e+01
6.408158103861950394e+01,1.786110738065684700e+01
-1.017260639774845714e+02,3.995167200418623565e+01
9.150738972345558864e+01,-7.953311423443483363e+01
-4.705791310318514320e+01,-1.718880243608633407e+01
-6.754771462933786097e+01,3.888003154554903062e+01
-7.763886268199885876e+01,-1.716414609461946839e+01
3.950993427771830824e+01,-9.000930821078256372e+01
1.091267945024512365e+01,7.179281183102318664e+00
-3.550604112420985103e+01,3.275892904395774963e+01
-8.753394455384334094e+01,2.977822411661719570e+00
1.026411751984105081e+01,8.891895119816265947e+01
1.671818073112582681e+00,1.731100810039858118e+01
-1.066014921282463490e+01,8.068038305757670514e+01
1.030797490292750496e+02,-7.250505917075250295e+01
1.577507436705179344e+01,-7.214473054984829048e+01
-1.719133540726486729e+02,6.147825774190476977e+01
-4.214143095294723906e+01,-2.046463260289328900e+01
1.248487159343536632e+02,-6.692916057661344098e+01
-1.383574851073507830e+02,8.550171607920677275e+01
7.002967786982458165e+01,-3.044682805089868793e+01
-8.256530015477746076e+01,5.016242062723111417e+01
-1.811627557794517784e+01,4.519959707009030581e+01
-1.772442439625216366e+02,7.666121824116197558e+01
4.530325559112345957e+01,2.473444141112177874e+01
-4.822263296462813287e+01,5.018848680546744845e+01
7.402866253763696136e+01,-3.022033160443149313e+01
4.537643285545766503e+01,-4.601442164699478354e+01
-2.201297252355057310e+01,7.917724363921337272e+01
1.620664723681200847e+00,-1.438176202574101126e+01
-3.673870861974545221e+01,9.296800942967712444e+01
-1.218955674661186492e+02,3.268829956368961120e+01
-8.923588608309830761e+01,2.433914404182435476e+01
1.032665432201614806e+02,-7.705080540932496547e+01
-8.114324130095667442e+01,8.989785174141425728e+01
-9.609979506002733984e+00,-1.001757330401188995e+01
-2.798307452495555125e+01,1.567792287742635438e+01
4.115164371976261037e+01,-1.837263944774376512e+01
3.844212001033604054e+00,-5.259460395139446121e+01
-4.052190285377909618e+01,8.067590411245075188e+01
-7.137217387924931700e+01,1.473589733445717798e+01
5.386941401253169204e+01,-9.942593459376820419e+01
3.545908938216789608e+01,2.342898272414477390e+01
8.884735198392392874e+01,-3.467101964558077043e+01
-7.451682651700923543e+01,5.411620451521855557e+00
-1.792842930758283160e+01,7.718841986215488760e+01
-4.286111169337723226e+01,-2.854604799950004690e+01
-2.801457249847708653e+01,8.170703018395983008e+01
-1.385981845131911143e+02,2.467202315836054538e+01
9.128612984128096741e+00,-9.683575143068874524e+01
-1.060031289315397487e+02,8.588744674875226792e+01
-4.586675507909159677e+01,3.817938350338479836e+01
-1.313951269100797958e+00,9.946457009029609253e+01
1.044198952176590751e+02,-6.553189833093429684e+01
1.505504598982316509e+02,-7.257285007422444778e+01
-3.592445450946229357e+00,8.651909260743272512e+01
-5.383207679311377802e+01,3.936363229798004681e+01
5.184814745687238258e+01,-8.679996545558749688e+01
1.754556263913950431e+01,5.109261052049328100e+01
-4.390709922107028262e+01,5.077523769224927719e+01
-8.382018693005205989e+01,8.460490710929667557e+01
-1.194130749723456262e+02,4.230495172569433748e+01
5.176976666991863851e+01,-7.514580760556705741e+01
-9.197812714665546707e+01,-9.602397323204088764e+01
4.706396095883511776e+01,-9.475780262445614710e+01
1.528983820005649363e+01,-9.433870239584108219e+01
7.947514379239861171e+01,-5.075778647939082333e+01
-9.266624698835006768e+01,7.200558973657760475e+01
-3.038445144704544987e+01,7.766212868330569563e+00
6.786309334434425011e+01,1.056439573715317692e+01
-1.239032510036057033e+02,6.840617847192115164e+01
7.717311275274450111e+01,-7.516533697601776964e+01
-8.126733629727999642e+01,-4.416326419777210077e+01
-1.304562853878307216e+01,1.715185429165757114e+01
-5.751339360562087677e+01,9.391914966393491682e+01
3.726681707710321234e+01,1.220604385114198465e+01
2.176526358060242217e+01,-9.627054212541139577e+01
-3.490948722112313618e+01,6.012653453612327326e+01
5.920666014183531445e+01,-5.340514523179591322e+01
-5.631695573950768363e+01,6.142103912375583263e+01
2.341406388475812506e+01,-2.242787118716564976e+01
-3.671700003010882085e+01,7.270837091188573709e+01
-2.133560226287466577e+01,4.942432854743691450e+01
-7.329116782637937888e+01,1.124804679808377728e+01
-1.561636820631514411e+01,-7.270895486786299955e+01
2.191960021614833067e+02,-8.801646209755766392e+01
1.738307483455454303e+02,-7.573130885185253192e+01
-1.211439914048267497e+01,-9.108962429104765590e+01
8.795465440285497039e+01,-7.850117417878141168e+01
7.896929264952805738e+01,-5.485813227842906059e+01
5.536326146525311742e+00,4.259779607653533162e+01
-5.683775463198358580e+00,1.194339641082848402e+01
2.108482808180396972e+01,-9.748880396817682481e+01
5.589109729451124764e+01,-8.560514406210265292e+01
-1.112119252320803184e+02,9.345526600005439377e+01
-7.436403393414888541e+00,1.362009238398842115e+01
2.894087617288584724e+01,-5.934135306780190433e+01
2.900537808954409513e+01,-4.953485108593531550e+01
1.645167660249588693e+01,4.876517081501859252e+01
1.201816834278653801e+02,-6.091410377813624422e+01
-8.856530247358655572e+01,1.627178545465154968e+01
-1.097955498925164335e+02,9.400399781766247997e+01
-1.092034252825232983e+02,6.936576029800704646e+01
1.124000448158302419e+02,-5.203044817048277082e+01
-6.725231650597229383e+00,-1.246057146254003101e+00
6.283488344008599569e+01,2.399114367627595357e+01
-8.744831308894779909e+01,6.579617991003573252e+01
5.432041299541701562e+01,-6.864172107078314866e+01
-5.223734282159966824e+00,-9.628475956451809736e+01
1.453124225241890031e+02,-8.599557125615552877e+01
-2.368772535163699899e+01,-2.730977812593636145e+00
-1.109525089555321813e+02,2.126589233066607676e+01
-5.117109629267147852e+01,1.377028741729627370e+01
-1.121817847233195380e+02,-3.652751813556784555e+01
-8.719491902600177013e+01,9.772323088248978706e+01
-1.068204304819729522e+01,1.594904384915938067e+01
3.297886971119591237e+01,-2.397176547528991364e+01
7.723421810395873877e+01,1.018964382357935960e+01
-6.297039848334228651e+01,4.906688618130041846e+01
1.616503180815074359e+01,3.384657869063693170e+01
5.355021828041527243e+01,-4.701608846743812364e+01
5.617292297255904998e+01,-8.673303311431168083e+01
-1.072449264242331708e+02,-2.598316041717873759e+01
3.112556192757298845e+01,2.594350140431289731e+01
1.366281159826831626e+01,-5.796519801703207975e+01
-4.506605553793477981e+01,5.055111074776277746e+01
-8.488889697430010983e+00,-8.669270372917701195e+01
5.255976653677859645e+01,-4.793698028429180624e+01
-4.829110721349728408e+01,6.095091274866908293e+01
4.844436371000384156e+01,-6.131314347533445641e+01
-3.542906713131370111e+01,2.789217617598802690e+01
5.466180111833446631e+01,4.934061824746734715e+00
-1.672328652342147137e+01,8.496159407987013878e+01
7.864021934415220016e+01,-4.734064590257780480e+01
2.670989717845546352e+02,-8.680778186319524536e+01
-7.922123535325229682e+01,4.701319265773389589e+01
-7.213773618094634799e+01,5.443560590864936444e+01
-1.327648159719358034e+02,8.156317050070481400e+01
-4.972629161299363432e+01,8.639441383936744501e+01
3.521629386238477366e+01,-9.720968540488060228e+01
-1.220146121006023492e+02,-5.312758277571590071e+01
-9.637746620388078611e+01,2.335567140033151645e+01
-7.437894508152520245e+01,8.980326413752328563e+01
-1.831929445285096136e+01,9.003522384941592804e+01
-1.070155401770948060e+02,1.133063763903128063e+01
-1.099160019079424444e+02,8.312126995325490952e+01
-3.605197950541167273e+01,2.831324178926749369e+01
-2.965548134590964935e+01,-2.199845717175075777e+01
2.999764958896973610e+01,-2.801866580618053604e+00
-2.126800974179818837e+01,2.086209658399465638e+01
6.856069735251260511e+00,9.909584301712513366e+00
-1.184373671248279578e+02,8.523628534129073842e+01
1.850374683759596905e+01,8.374668712672121273e+01
1.322641052953757246e+01,-2.102487741528902632e+01
-3.465325310964772143e+00,9.265250568814235521e+01
2.357203975599581725e+01,-6.520886666390713060e+01
9.321811186919001102e+01,-7.473409611207253533e+01
1.560066209731888165e+01,-7.298416839065373551e+01
-6.219133611477691659e+01,1.132433135379343980e+00
3.294769428646846166e+01,-9.569503894516040532e+01
-8.129245206171053439e+01,8.959404224353619384e+01
-7.160789033301236373e+01,6.542309423414650382e+01
1.686408153120366364e+02,-9.699620385157552960e+01
-1.938219335176195557e+01,-6.476074888498894211e+01
-4.174735481228780287e+01,-3.358728512663260801e+01
1.590524622128525607e+02,-7.380063103781662903e+01
-1.903192559517590610e+01,6.189813842531640375e+01
-9.131488016085616266e+01,-3.105266946334130296e+01
-4.739943801799078926e+01,8.802149646667342608e+01
-3.567893253475482140e+00,1.640283598941600474e+01
-1.957331907836972960e+02,7.576639688236880943e+01
-8.358160263538823642e+01,6.894688907844437153e+01
-7.252169167891766222e+01,8.107846374172984838e+01
4.634515051836871180e+01,-8.023946836638600644e+00
4.538109749137367999e+01,9.269363204074650753e+00
-4.800735923611794931e+01,5.972071823040786853e+01
9.337117768420695540e+01,-4.285622965317048738e+01
-1.135602090617018334e+01,-1.949295476014455630e+00
-7.209486950582774512e+01,1.982206152917567010e+01
2.015213383941812708e+01,-9.689334488983286064e+01
1.284780723659515544e+01,1.869628163932743803e+01
-1.106804486705281221e+02,-1.326473020210833909e+01
-1.453697751156192908e+01,6.147210577696827727e+01
-3.993026306156797034e+01,-3.695103938092540830e+01
-9.095279129737704693e+01,7.857774170503026312e+01
1.320493213976415348e+01,1.557144305690709984e+01
1.213197433169532360e+02,-6.319795967450698981e+01
-1.684215498205310837e+02,5.758584676510085387e+01
-7.116004841911583867e+01,2.240623540898678812e+01
7.277801945265591144e+01,-8.921814558524940253e+01
-2.671795392202704633e+01,-1.596126399977354993e+01
1.778272918567954974e+01,3.581376731308591843e+01
-1.988500173943273239e+02,8.372035559550516837e+01
1.004222645546905994e+02,-9.991959502172851160e+01
-5.776293700034836576e+01,9.535182980621192428e+01
1.922994921585850037e+01,-2.468393705084510259e+01
-1.669012321857810832e+01,9.475670767166451469e+01
-9.534983021907441980e+01,2.094322019481060693e+01
7.745962925070969618e+00,6.576916159613858781e+01
-5.877115668518435143e+01,1.494230094162045930e+01
1.808090798509578079e+01,2.561523966147008480e+01
1.193553667120077222e+01,-4.288474366086121137e+01
3.025296394578587922e+01,1.736666813121658492e+01
1.138475582046353907e+00,5.000435274053199919e+01
-1.515046528211681220e+02,7.166276728580845656e+01
-5.579899963679746833e+01,5.101643769353603375e+01
-4.261183671096720360e+01,3.961144968946058498e+01
-7.895717153147728595e+01,7.289588601091995201e+01
-2.010972582277763721e+01,-3.546380063265071669e+01
7.854573997885046310e+01,3.415775815751743494e+01
1.650145440317042755e+01,-9.825212717330174428e+00
1.086696034970926092e+02,-2.357944959369655180e+01
-2.354463917514608085e+01,-1.783773001556288307e+01
-5.155486309743024265e+01,-1.970408330609187431e+01
3.404398414429508790e+01,-3.652321080834462208e+01
-5.822455646086841341e+01,2.438387358406029648e+01
1.507875302696530184e+02,-1.395054583574713547e+01
-6.810203297487839791e+01,9.476041558545045973e+01
3.545171429609822411e+01,3.556017828686222515e+01
3.237287569587649472e+01,-6.028602231457782779e+01
-1.159638248026733187e+01,-1.465979813039344037e+01
1.994583416448671542e+01,-3.133075204511538914e+01
-3.224901759375902088e+01,5.952776079171331958e+01
-1.628489243511256035e+01,7.599965771268634285e+01
-7.854634346753816487e+01,8.076839116527438023e+01
-7.205253283109330198e+01,3.254396247505243878e+01
-3.013438982173828151e+01,-4.595834759404844050e+01
3.229835685582339266e+01,-4.952665969908205312e+01
-2.871678682092621671e+01,7.097958853948048841e+01
1.868030225852132631e+01,5.542929261749335978e+00
-5.541160569634283917e+01,6.043221680091960479e+01
-5.223534236933093666e+01,1.449770343832126684e+01
-3.408259366857002703e+01,4.662850505750222396e+01
2.695608852537254307e+01,3.802325492811164054e+00
-5.136097783247885928e+01,5.417678210037760778e+01
-8.882397468148209185e+00,1.377159814094311230e+01
-7.536719211050703748e+00,-6.858024281603832151e+00
7.683956345801625787e+01,-3.146221840934364877e+01
4.116911853487314943e+01,-8.635813031665917094e+01
2.719424026736885835e+01,-2.441516413438003497e+01
8.923214175864744391e+01,-8.407478446034951958e+01
-4.079214962797893662e+01,9.656342274608900311e+01
1.383942298652328873e+02,-6.367742973384724792e+01
-1.542470129148912150e+01,6.237173954410795318e+01
-3.047144783408489843e+01,7.499232899117961892e+01
-1.236796440200950400e+02,3.768265047718867322e+01
2.065411181235472071e+01,1.389888254907513954e+01
1.896897670467365060e+02,-6.780571263687824057e+01
-4.850131124117511661e+01,-6.623995447338742792e+00
-3.967367607994678735e+01,-3.096558976895700255e+01
2.855492490349534052e+01,-5.499200843718308107e+01
4.172487800521616208e+01,1.850237375315934685e+01
5.844286384861095485e+01,-3.754603245961660463e+01
-1.019129636420473588e+02,8.326111069367016171e+01
-7.433799096771851111e+01,8.192710499031142035e+01
9.833290232126874741e+01,-4.857634124356076200e+01
1.007349937834785436e+02,-7.782173985119416670e+01
1.924901813907746941e+02,-6.140745359617743304e+01
5.621309944766766620e+01,-8.316586422279215185e-02
-2.091823874226145819e+01,4.571713359491923256e+01
8.111334684669382966e+01,-5.836111231824170176e+01
1.667917822332428202e+01,-5.039328832455385054e+01
-1.212255451993008535e+02,7.033437498727340653e+01
2.008572651188525526e+01,-1.683025634649453650e+01
5.871965983295119429e+00,2.333701343104723946e+01
-4.371439255032714755e+01,-5.326677215214998995e+01
3.051741910512461686e+01,-7.960654811484050697e+01
-2.898403180653899724e+01,3.171403393705958251e+00
1.553502355112185995e+01,-4.571802590043532177e+00
3.781614709636843941e+01,-6.946567118136735530e+01
2.294218033658399492e+00,2.436124634808309963e+01
-5.614118828553928076e+00,8.802023762787626993e+00
3.384252370730700932e+01,3.082746939414886356e+01
-4.787737331540857610e+01,-7.109089197506804680e+01
5.348781948982619383e+01,5.030556342704878148e+01
1.269909403832474908e+02,-5.559017204001546020e+01
-4.389636751563641859e+00,3.870364873206597167e+00
-1.252430285906400798e+01,5.705920564432378228e+01
1.114679202865272885e+02,-9.553391440163876780e+01
-1.928638642172115780e+01,-3.512750805476269989e+01
-5.620590917742345027e+01,7.458447528002221816e+01
-1.471328438909936409e+01,6.894192152041392774e+01
8.012448155459505728e+00,7.688118518908737542e+00
-1.958703966556825549e+00,7.332165483330260258e+01
-7.314534300434999636e+01,8.996119827072530484e+01
-5.352124804919679946e+01,6.528139952586826666e+01
-1.090329147662112348e+02,7.082308876730775182e+01
4.052154251331714363e+01,-8.025131963593032935e+01
-5.689003195513510747e+01,3.026086646819820203e+01
6.435703695566310500e+01,4.070339763053058846e+01
-8.061900875820349199e+00,2.204816252932593557e+01
-1.138856483781383133e+02,5.992305234720561202e+01
9.695948680933355490e+01,-9.308575602567314888e+01
-6.056506942594276666e+01,5.404774691099598272e+01
-2.258797230483746148e+02,4.634572014790538219e+01
6.447352271302619897e+01,-4.806032134032938075e+01
-5.704323256864668679e+01,-4.858614023557066020e+01
8.554226374363345542e+00,2.646066348602556673e+01
-3.619911367054957907e+01,-3.094050768178368571e+01
-1.409172462194154036e+02,5.931773560145751389e+01
3.440074373616514691e+01,-1.077075359930854859e+01
-1.407726958750121753e+02,5.654988295683438082e+01
-1.123957936566547460e+02,9.809435672476814716e+01
4.121551764297874598e+01,-3.995033209321998413e+01
9.178216205778983294e+01,-7.139883434838012022e+01
-2.610357763988490376e+01,8.026168726985477520e+01
-1.327101594289210773e+01,8.311875777474654114e+00
-1.329268401198530682e+02,9.494807417101645797e+01
8.856149629841607407e+01,2.732088000037944653e+01
-1.225238152371565548e+02,9.878260492209577137e+01
9.637250221223573021e+01,9.214160828590323149e+00
-3.573415117363557414e+01,5.285186781104258102e+00
1.259829543514997141e+02,-7.291441938556602054e+01
8.394741288618361352e+01,-2.885896580322378213e+01
1.169770140925572122e+01,-9.475628654072534118e+01
7.347941407606811026e+01,-6.792096409607017904e+01
3.614473708311152222e-01,4.912743854149920253e+01
1.157948011950029468e+02,-9.392006201424223377e+01
6.014614743692305865e+00,-2.669138055125112885e+01
-4.621303934161075233e+01,7.246925056760881034e+01
-5.985451307213066485e+01,3.853554350147086893e+01
-1.061939058240704696e+02,3.818842841323370862e+01
1.065162116107487122e+02,-6.227263980893782502e+01
-2.813666341530677073e+01,-1.161914385031532504e+01
6.505012131248226126e+01,1.631548146885823769e+01
-4.932728645438313464e+01,9.795034153274104938e+01
-8.617375448275964800e+00,-5.921875495337562967e+01
2.799622627213382486e+01,-5.045341964752903152e+01
1.808859581096567481e+01,-4.756538324541761398e+01
-9.796798038539992604e+01,5.003448265959855235e+01
3.302886681111937861e+01,-8.604934512861433404e+00
4.061625878232386810e+01,-8.861411231778100728e+01
9.229105893332223332e+01,1.703248122047924085e+00
9.525829993053343969e+01,-5.760796707126480953e+01
-1.065636178454122813e+02,5.972084895204204713e+01
2.829692931370261633e+01,-4.053372369854555757e+01
6.059388996905879310e+01,-9.447879760909927427e+01
-1.135732566711855895e+02,1.868648989292421447e+01
-5.384149001656268752e+00,6.876808578623777635e+01
7.253750517084080229e+01,-2.379677518755715937e+01
9.867478679320505819e+00,4.997166214522869154e+01
-3.346537726101237098e+01,2.228295659425640451e+00
5.314585020007871208e+01,8.190360992437732079e+00
-9.302816472833877981e+01,9.188686421235047419e+01
1.467625186803076076e+00,6.079217829972935760e+01
1.821683469259906474e+02,-9.353538667528520989e+01
-3.053958655564672142e+01,4.187745024625903056e+01
-8.353782357009784221e+01,-6.999703687298790555e+00
-9.748461043851108343e+01,8.950978827901997192e+01
8.049194776774601223e+01,-5.571345313530233767e+01
1.076511457144673756e+02,-4.658559606312684309e+01
-2.767730112994058800e+00,-8.370520702454760453e+01
-3.783875598674120155e+00,-1.427623426724269962e+01
7.468891515891323252e+01,-7.819624719618633435e+01
-2.999256679658444114e-01,2.675735212238356553e+01
1.497412700939335650e-01,6.059264747474756518e+01
-9.376371140831952289e+01,3.936009922403570727e+01
-7.378518202549444993e+01,5.324227621515410647e+01
8.242656052363201979e+01,-3.150917603129603606e+01
-3.805314153500758323e+01,6.917029660553552617e+01
3.452697681524436746e+01,-1.424624500011148598e+01
9.550920175160086956e+00,6.480197408246374380e+01
-1.894670266630199862e+01,2.529923172485875682e+01
8.665917576762282692e+01,-7.131539026595100950e+01
4.689827722939222099e+01,-8.432262002901040887e+01
-4.962128571435528102e+00,-9.633347141739854180e+01
-1.000800163802698250e+01,-8.665500047212870527e+01
7.135386705726858736e+00,-8.283237258313633333e+00
4.799747041092313538e+01,-7.733161544648190500e+01
3.489388126779476806e+01,-9.444333023026601381e+01
-2.741204256138547635e+01,5.097229627809346653e+01
-4.016321118867678308e+01,-2.102990390787211084e+01
-3.849779740948029882e+01,4.938769912150502250e+01
2.530239887700666213e+00,-9.519034650709684797e+00
-4.631304226934383905e+01,-9.982650599847772810e+00
-1.384504647012759619e+02,-4.385498656433810538e+00
8.750873656940505896e+01,-5.199214687561195092e+00
-3.551064934827472541e+01,6.063266842283391611e+01
-1.478461210371607137e+02,-1.952149602845283027e+01
-9.694292041577355690e+01,8.093723206872459741e+01
9.625764550878059822e+01,-9.258779040919282011e+01
-6.333664002461760845e+01,5.477486854408374484e+01
9.274975144929177873e+01,-7.487172377245224197e+01
-8.226120224868799369e+01,2.370271338241710168e+01
8.757093705592859578e+01,-9.792714773295361397e+01
-1.381656124596346835e+01,7.725456515269385704e+00
6.729631736142098930e+01,-9.939640867608072483e+01
-9.233715646647735298e+01,9.023875709804090661e+01
-5.949043351866361462e+01,8.108040674055561681e+01
2.648687050017983324e+00,5.919338838845388295e+01
-1.049215598799742821e+02,8.305486398295749950e+01
3.019022267767472201e+01,-7.088835376832058444e+01
6.223853407210793875e+01,-6.845398602589334303e+01
4.043328587829920195e+01,-6.247366541951320329e+01
-1.389902007243271953e+00,2.449918045998423111e+01
-2.844618349550393788e+01,8.116189920166036131e+01
-8.036773538514054849e+00,9.799103567181472840e+01
-4.622079641551077600e+01,4.222449175316319270e+01
-1.793036570570326944e+02,4.636008182845904457e+01
-7.629924230910003757e+01,8.185864090885090150e+01
3.348571281338229255e+01,-1.982525352577582112e+01
2.609936643000827416e+01,-5.002986395499264916e+01
4.080493906147997762e+01,-6.531396584257542770e+01
-8.699423932098306977e+01,-7.610858993325419419e+01
-2.559765034841365861e+01,6.252211760656572892e+01
3.497787107608840529e+01,-7.064152531655136613e+01
-5.574546247276393274e+01,-4.714050345461986069e+01
-1.094371954018319002e+02,6.381783572670616422e+01
-2.465272696605925518e+01,-3.788254964115800050e+01
-4.773223147505913033e+01,9.648348985858856963e+01
6.822888040442083479e+01,-4.667225956967295986e+01
8.110293800949823151e+01,6.730668994242279268e+00
6.546868894754183543e+01,-3.710659776283007716e+01
-1.534662859638756913e+02,8.215456623476748632e+01
-6.660394296827062988e+01,-2.668867122975311190e+01
7.466716164431940683e+01,-1.328153454536709432e+01
8.776401540372633292e+01,2.458538455672282907e+00
-9.129783673720683623e+01,8.777729547394267229e+01
1.071728908569683938e+02,-9.381019874576985274e+01
-1.304829012265645929e+02,4.337573272633784427e+01
-1.857243541387646815e+02,7.820379085846778366e+01
3.810985757521507367e+00,-9.454255529650623657e+01
-2.928789885573257479e+01,4.410249450502149671e+00
-6.601660701089343775e+00,-3.480203764599494320e+01
-7.766336089750407723e+01,7.189786417311717059e+01
-4.336914887439632338e+01,1.170331018450356453e+01
4.991503659374878055e+00,3.804557363254957636e+01
8.927995046035435678e+01,-9.429300009692511253e+00
-2.331891639641189684e+01,2.566180750427142243e+01
1.524374234157098726e+02,-4.198062966251483630e+01
3.916514942437970603e+01,-9.813028440669684471e+01
-4.844142159906222389e+01,1.535118699741815362e+01
5.035893125270575865e+01,-3.771115717350743779e+01
-2.835069787299878286e+01,3.453519700225953670e+00
-2.679021224364632303e+00,8.328117061077955441e+01
-3.046163034183568641e+01,-1.470504229972080168e+01
1.170856693424460815e+02,-5.052079267952291985e+01
2.881296158238946248e+01,-2.574124774418910988e+01
7.806011669428160360e+01,8.637222332730812013e+01
-1.045449300565216504e+02,8.737367626181872993e+01
-7.350236290605427314e+01,6.886598971314265327e+01
-6.519379003672563044e+01,8.404130286113209536e+01
-8.990221184112493802e+01,-5.441994200973660867e+01
1.003985954659364666e+02,-8.250355808928182455e+01
6.990823889844685368e+01,-5.453805274306225215e+01
3.316730364677818699e+01,-3.712467677718991155e+01
-4.288630645657418938e+01,-6.504682472873767551e+01
-1.147636908730937932e+02,2.141883239449209952e+01
4.534085247747621139e+01,-1.728271699976772879e+01
1.381318199406779001e+01,6.327030236544283071e+01
1.437252638348936387e+02,-6.297392034619386436e+01
-9.142622164846392252e+01,4.037530595126207800e+01
-2.295545292289365591e+01,-5.192887503017222883e+01
-3.283054112861439222e+01,1.484381776817194520e+01
-9.767950635500660894e+01,-3.020248055584222868e+01
3.399143065207776715e+01,-8.860712010343345924e+01
9.191526338456208123e+01,-5.423726580792482821e+01
6.664523721120444577e+01,3.282051107095870179e+01
1.300857996056705801e+01,-5.499813278937466521e-01
9.108029170132368790e+01,3.803196814735755993e+00
7.443740525125360818e+01,-6.505596997821550076e+01
-4.450995023691437069e+00,1.414317030925127483e+01
-9.692278874837538183e+01,9.935068504164200931e+01
-4.556157232633074017e+01,6.336702175832436978e+01
-3.514998984544774885e+01,1.887452476619554886e+01
-9.164499322849466978e+01,9.519781366618099128e+01
-1.105523373589158496e+02,8.031251693386425927e+01
-4.521905960142818870e+00,1.912158672052910902e+01
7.426644652167234995e+01,-9.351473493710858520e+01
-2.552359715082931757e+01,-8.128458083650384935e+01
5.349002672768056499e+01,-8.692565699155471748e+01
-4.752722115977844197e+01,-9.653370261704935729e+00
-1.064168026071145050e+02,-2.491303336642845068e+01
-5.405127759405200294e+01,9.507000685405731133e+01
1.444243460045321399e+02,-6.640334136007700749e+01
5.952476744584664914e+01,9.455751838653102936e+01
4.515900421027917844e+01,5.349497377260260578e+01
-1.102544157576110848e+02,6.484756792489955046e+01
4.430919958263613978e+01,2.652316335559945060e+01
3.499461544998742113e+01,3.374655404134639980e+01
-1.196303673808547074e+02,-4.623533295761333761e+00
1.282781383570278422e+02,-9.737272861538555446e+01
5.782803207090376674e+01,-2.939878289163505087e+01
6.887116317267478749e+00,-1.585639701288314996e+00
-2.506512266092830998e+01,4.601824221802087322e+01
4.507646682907495261e+00,-6.274331450778163344e+00
1.007879495262417322e+02,-8.519016782113666864e+00
3.182759798797352246e+01,-7.246745181087936771e+01
6.497747036156003730e+01,-9.782225323930420302e+01
-4.661659628211323536e+01,5.165565209539923330e+01
4.222263888170574120e+01,-3.600943238446432559e+01
-1.903784341019992610e+02,9.687669003870215079e+01
1.255101239673213342e+02,-5.595315476816880107e+01
3.614224407886770507e+01,-3.225839490366406892e+01
2.598465814571569510e+01,4.779227133226342517e+00
-3.465891548368762898e+01,5.097829141210655735e+01
-9.385569739822573254e+00,-7.228443219940871245e+00
3.675134495903225229e+01,-7.503549137766474075e+01
3.268625726998320857e+01,-3.749972430159009917e+01
4.176046433701774419e+00,9.038339401989219368e-01
3.626731024780822565e+01,3.476980160337353709e+01
-2.826664956975796628e+01,5.402999126241843442e+01
4.914156075931965972e+01,-7.393284380912913889e+01
